"person_id","id","name","character","role"
1658977,"tm1000296","Zhang Zhe","young Nezha (voice)","ACTOR"
290972,"tm1000296","Zhao Ji","","DIRECTOR"
300061,"ts288997","Jad Abumrad","Narrator","ACTOR"
2073485,"ts306135","Silvana Saguto","Sé stessa","ACTOR"
305315,"ts306135","Pino Maniaci","Sé stesso","ACTOR"
1935314,"ts306135","Davide Gambino","","DIRECTOR"
15679,"tm1080406","America Young","Barbie Roberts (voice)","ACTOR"
1824014,"tm1080406","Amber Eliese May","Barbie 'Brooklyn' Roberts (voice)","ACTOR"
1265020,"tm1080406","Greg Chun","George Roberts (voice)","ACTOR"
249639,"tm1080406","Daniel Mk Cohen","Percussionist voice)","ACTOR"
948102,"tm1080406","Kirsten Day","Skipper Roberts (voice)","ACTOR"
2049469,"tm1080406","Giselle Fernández","Emmie Lee (voice)","ACTOR"
318216,"tm1080406","Lisa Fuson","Margaret Roberts (voice)","ACTOR"
409362,"tm1080406","Emma Adele Galvin","Daisy (voice)","ACTOR"
3603,"tm1080406","Cassandra Lee Morris","Stacie Roberts (voice)","ACTOR"
18730,"tm1080406","Ritesh Rajan","Ken (voice)","ACTOR"
49853,"tm1080406","Cassidy Naber","Chelsea Roberts (voice)","ACTOR"
527406,"tm1080406","Cristina Milizia","Teresa (voice)","ACTOR"
1407179,"tm1080406","Dinora Walcott","Dean Morrison (voice)","ACTOR"
1708915,"tm1080406","Joshua Tomar","Mr. Miller (voice)","ACTOR"
1984086,"tm1080406","Scott Pleydell-Pearce","","DIRECTOR"
255858,"ts311958","Noh Hong-chul","Self","ACTOR"
18976,"ts311958","Rain","Self","ACTOR"
852997,"ts311958","Kim Tae-ho","","DIRECTOR"
85141,"tm1128292","Michael Che","Self","ACTOR"
1511385,"tm1128292","Kristian Mercado","","DIRECTOR"
226584,"tm890013","Larissa Manoela","Lulli","ACTOR"
286603,"tm890013","Vinícius Redd","Diego","ACTOR"
139083,"tm890013","Sergio Malheiros","Julio","ACTOR"
1029000,"tm890013","Amanda de Godoi","Vanessa","ACTOR"
1035523,"tm890013","Yara Charry","Elena","ACTOR"
1026870,"tm890013","Paula Possani","Paola","ACTOR"
1834621,"tm890013","Nicolas Ahnert","Ricardo","ACTOR"
227610,"tm890013","César Rodrigues","","DIRECTOR"
1926981,"ts288064","Jesús Sida","Paquito","ACTOR"
1359617,"ts288064","Jero Medina","Benjamín","ACTOR"
931136,"ts288064","Iliana Donatlán","Irene","ACTOR"
370443,"ts288064","Everardo Arzate","Chema","ACTOR"
311486,"ts288064","Fernando Larrañaga","Isidro Linares","ACTOR"
290592,"ts288064","Mercedes Hernández","Doña Chayo","ACTOR"
11439,"tm1129394","Vanessa Hudgens","Stacy De Novo/Queen Margaret Delacourt/Fiona Pembroke","ACTOR"
23560,"tm1129394","Sam Palladio","Prince Edward","ACTOR"
60750,"tm1129394","Nick Sagar","Kevin Richards","ACTOR"
32421,"tm1129394","Will Kemp","Hunter Cunard","ACTOR"
1875816,"tm1129394","Amanda Donohue","Bianca Pembroke","ACTOR"
107715,"tm1129394","Florence Hall","Mindy","ACTOR"
231365,"tm1129394","Ricky Norwood","Reggie","ACTOR"
167102,"tm1129394","Suanne Braun","Mrs. Donatelli","ACTOR"
1625708,"tm1129394","Mark Fleischmann","Frank De Luca","ACTOR"
1677414,"tm1129394","Mia Lloyd","Olivia","ACTOR"
129590,"tm1129394","Robin Soans","Elf Man","ACTOR"
2140817,"tm1129394","Hazel Beattie","Mother Superior","ACTOR"
61266,"tm1129394","Femi Elufowoju Jr.","Cardinal Aked Amoah","ACTOR"
300916,"tm1129394","Julie Neubert","Sister Disapproval","ACTOR"
2140740,"tm1129394","Sian Ejiwunmi-Le Berre","Inspector Moretti","ACTOR"
2140884,"tm1129394","Maia Katelyn Swandi","Young Fiona","ACTOR"
872181,"tm1129394","Eden Gough","Young Peter","ACTOR"
1353845,"tm1129394","Jayda Eyles","Agnes","ACTOR"
319438,"tm1129394","Emilio Doorgasingh","Review Committee Chairman","ACTOR"
2140717,"tm1129394","Matt Lavall","Beefy Security Guard #1","ACTOR"
58774,"tm1129394","Chidi Ajufo","Black Suit Security Guard #2","ACTOR"
1479645,"tm1129394","Joe Gallina","Itai Kraus Security Guard #3","ACTOR"
1883293,"tm1129394","Akil Largie","Santa","ACTOR"
753237,"tm1129394","Theo Devaney","Simon","ACTOR"
104798,"tm1129394","Remy Hii","Peter Maxwell","ACTOR"
73804,"tm1129394","Mike Rohl","","DIRECTOR"
957615,"ts287941","Tang Jun-sang","Yoon Hae-kang","ACTOR"
1193681,"ts287941","Son Sang-yeon","Bang Yoon Dam","ACTOR"
1195729,"ts287941","Kim Kang-hoon","Lee Yong-tae","ACTOR"
1950881,"ts287941","Choi Hyun-wook","Na Woo Chan","ACTOR"
920484,"ts287941","Lee Jae-in","Han Se-yoon","ACTOR"
1029768,"ts287941","Lee Ji-won","Lee Han Sol","ACTOR"
59294,"ts287941","Kim Sang-kyung","Yoon Hyun-jong","ACTOR"
227935,"ts287941","Oh Na-ra","Ra Young-ja","ACTOR"
1951081,"ts287941","Ahn Se-bin","Yoon Hae In","ACTOR"
1022033,"ts287941","Kim Mi-kyoung","Grandmother Ome","ACTOR"
181689,"ts287941","Woo Hyeon","Village Head Hong","ACTOR"
817441,"ts287941","Jung Min-sung","City husband","ACTOR"
62088,"ts287941","Park Hyo-joo","City wife","ACTOR"
1812214,"ts287941","Kim Min-ki","Jung In Sol","ACTOR"
2273128,"ts287941","Yoon Hyun-soo","Park Chan","ACTOR"
103045,"ts287941","Ahn Nae-sang","Director Pang","ACTOR"
1532008,"ts287941","Baek Ji-won","Shin Song-hee","ACTOR"
395716,"ts287941","Jo Young Kwang","","DIRECTOR"
69101,"tm1001108","The Notorious B.I.G.","Self (archive footage)","ACTOR"
15774,"tm1001108","Sean Combs","Self - aka Puff Daddy","ACTOR"
56110,"tm1001108","Faith Evans","Self - Christopher's Wife","ACTOR"
1824996,"tm1001108","Damion Butler","Self - Childhood Friend","ACTOR"
52407,"tm1001108","Voletta Wallace","Self - Christopher's Mother","ACTOR"
181394,"tm1001108","Lil' Cease","Self - Childhood Friend","ACTOR"
1825398,"tm1001108","Gwendolyn Wallace","Self - Christopher's Grandmother, 96","ACTOR"
1825365,"tm1001108","Dave Wallace","Self - Christopher's Uncle","ACTOR"
1825482,"tm1001108","C Gutta","Self - Childhood Friend","ACTOR"
1825253,"tm1001108","Hubert Sam","Self - Childhood Friend","ACTOR"
69864,"tm1001108","Donald Harrison","Self - Christopher's Neighbor","ACTOR"
1825563,"tm1001108","Chico Del Vec","Self","ACTOR"
1825429,"tm1001108","Olie","Self - Childhood Friend (archive footage)","ACTOR"
1825531,"tm1001108","Jasmine Ayuso","Self - Olie's Girlfriend","ACTOR"
6582,"tm1001108","Lil' Kim","Self - Junior M.A.F.I.A. (archive footage)","ACTOR"
482940,"tm1001108","Francisco Nieto","Self - Crew Lieutenant","ACTOR"
1824984,"tm1001108","50-Grand","Self - DJ / Producer","ACTOR"
1825192,"tm1001108","Supreme","Self (archive footage)","ACTOR"
1825079,"tm1001108","Mr. Cee","Self - DJ / Producer","ACTOR"
1825228,"tm1001108","Matteo Capoluongo","Self - THE SOURCE Magazine","ACTOR"
1825613,"tm1001108","Tyanna Wallace","Self - Christopher's Daughter (archive footage)","ACTOR"
1825093,"tm1001108","Easy Mo Bee","Self - Record Producer","ACTOR"
52406,"tm1001108","Mark Pitts","Self - Christopher's Manager","ACTOR"
7328,"tm1001108","Fab 5 Freddy","Self - Filmmaker / Music Journalist","ACTOR"
60428,"tm1001108","Tupac Shakur","Self - Hip-Hop Artist (archive footage)","ACTOR"
52389,"tm1001108","C.J. Wallace","Self - Christopher's Son (archive footage)","ACTOR"
17869,"tm1001108","Tichina Arnold","Pamela James (archive footage)","ACTOR"
12492,"tm1001108","Big Daddy Kane","Self - Hip-Hop Artist (archive footage)","ACTOR"
419978,"tm1001108","Art Blakey","Self - Jazz Musician (archive footage)","ACTOR"
28390,"tm1001108","Mary J. Blige","Self (archive footage)","ACTOR"
1703,"tm1001108","Luther Campbell","Self (archive footage)","ACTOR"
56920,"tm1001108","Jimmy Cliff","Self (archive footage)","ACTOR"
318391,"tm1001108","Clive Davis","Self (archive footage)","ACTOR"
246192,"tm1001108","DJ Yella","Self (archive footage)","ACTOR"
62097,"tm1001108","Dr. Dre","Self - Hip-Hop Artist (archive footage)","ACTOR"
246189,"tm1001108","Eazy-E","Self (archive footage)","ACTOR"
339210,"tm1001108","Kid Capri","Self (archive footage)","ACTOR"
253083,"tm1001108","Suge Knight","Self - Co-Founder, Death Row Records (archive footage)","ACTOR"
102479,"tm1001108","KRS-One","Self - Hip-Hop Artist (archive footage)","ACTOR"
9783,"tm1001108","LL Cool J","Self - Hip-Hop Artist (archive footage)","ACTOR"
246191,"tm1001108","MC Ren","Self (archive footage)","ACTOR"
366573,"tm1001108","Ralph McDaniels","Self (archive footage)","ACTOR"
22403,"tm1001108","Charles Oakley","Self (archive footage)","ACTOR"
366576,"tm1001108","Rakim","Self - Hip-Hop Artist (archive footage)","ACTOR"
200211,"tm1001108","Max Roach","Self - Jazz Musician (archive footage)","ACTOR"
55506,"tm1001108","Diana Ross","Self - Singer (archive footage)","ACTOR"
3911,"tm1001108","Snoop Dogg","Self - Hip-Hop Artist (archive footage)","ACTOR"
95760,"tm1001108","Emmett Malloy","","DIRECTOR"
2073340,"ts311915","Azul Guaita","Jana Cohen","ACTOR"
732097,"ts311915","Sergio Mayer Mori","Estebán","ACTOR"
1929106,"ts311915","Andrea Chaparro","M.J.","ACTOR"
1550554,"ts311915","Jerónimo Cantillo","Dixon","ACTOR"
41997,"ts311915","Franco Masini","Luka Colucci","ACTOR"
2073362,"ts311915","Lizeth Selene","Andi","ACTOR"
1255976,"ts311915","Alejandro Puente","Sebastián Langarica-Funtanet","ACTOR"
603081,"ts311915","Giovanna Grigio","Emilia","ACTOR"
33,"ts311915","Estefanía Villarreal","Celina Ferrer","ACTOR"
1904729,"tm1040733","Shantrelle P. Lewis","","DIRECTOR"
1668722,"tm1006127","Michael J. Woodard","Arlo Beauregard (voice)","ACTOR"
2041317,"tm1006127","Mary Lambert","Bertie (voice)","ACTOR"
8409,"tm1006127","Annie Potts","Edmée (voice)","ACTOR"
92440,"tm1006127","Vincent Rodriguez III","Ansel Beauregard (voice)","ACTOR"
5437,"tm1006127","Tony Hale","Teeny Tiny Tony (voice)","ACTOR"
629401,"tm1006127","Jonathan van Ness","Furlecia (voice)","ACTOR"
125337,"tm1006127","Haley Tju","Alia (voice)","ACTOR"
14986,"tm1006127","Brett Gelman","Marcellus (voice)","ACTOR"
8319,"tm1006127","Flea","Ruff (voice)","ACTOR"
222,"tm1006127","Jennifer Coolidge","Stucky (voice)","ACTOR"
53,"tm1006127","Phil LaMarr","Willow Button Guy/Gill/Barn Folk/Rich Man (voice)","ACTOR"
18723,"tm1006127","Dee Bradley Baker","Seagull/Purple Shirt Guy (voice)","ACTOR"
6821,"tm1006127","Fred Tatasciore","Jeromio/The Beast/Muscly Farmer/Barn Folk/Doorman (voice)","ACTOR"
80780,"tm1006127","Ryan Crego","","DIRECTOR"
1414440,"tm886188","Elvira Camarrone","Sara","ACTOR"
245020,"tm886188","Christian Roberto","Lorenzo","ACTOR"
51392,"tm886188","Vincenzo Amato","Antonio","ACTOR"
57829,"tm886188","Donatella Finocchiaro","Susanna","ACTOR"
48772,"tm886188","Corrado Invernizzi","Boris","ACTOR"
750461,"tm886188","Manuela Ventura","Tuccia","ACTOR"
1414441,"tm886188","Sofia Migliara","Barbara","ACTOR"
1070465,"tm886188","Angelica Alleruzzo","","ACTOR"
1950655,"tm886188","Marta Parisi","Caterina","ACTOR"
1414429,"tm886188","Massimiliano Camaiti","","DIRECTOR"
2144584,"tm1094069","Patricia Tourancheau","","DIRECTOR"
39125,"tm1094069","Mona Achache","","DIRECTOR"
1915312,"ts287741","Daym Drops","Self - Host","ACTOR"
1582726,"tm1160938","Eve","","ACTOR"
2222533,"tm1160938","ano","","ACTOR"
2222745,"tm1160938","Hanon","","ACTOR"
2222711,"tm1160938","Yuichiro Saeki","","DIRECTOR"
644298,"tm1160938","Hibiki Yoshizaki","","DIRECTOR"
1830626,"tm1160938","Nobutaka Yoda","","DIRECTOR"
2222740,"tm1160938","Waboku","","DIRECTOR"
642396,"ts304690","Petch Paopetch Charoensook","Tanwa / ""Tony""","ACTOR"
1002879,"ts304690","Tay Tawan Vihokratana","Paytai","ACTOR"
741763,"ts304690","Belle Kemisara Paladesh","Aye","ACTOR"
212973,"ts304690","Sivaroj Kongsakul","","DIRECTOR"
1387310,"tm1172600","José Gómez","","DIRECTOR"
71020,"tm1120937","Mackenzie Astin","Lt. Pratt","ACTOR"
